Brothers Conflict: Passion Pink;PSP;NULL;0,03;NULL
Brothers Conflict: Precious Baby;PSV;NULL;0,01;NULL
Brothers In Arms DS;DS;NULL;0,04;72
Brothers in Arms: D-Day;PSP;NULL;0,46;65
Brothers in Arms: Double Time;Wii;NULL;0,13;45
Brothers in Arms: Earned in Blood;PS2;NULL;0,46;71
Brothers in Arms: Earned in Blood;XB;NULL;0,31;NULL
Brothers in Arms: Furious 4;PS3;NULL;0,08;NULL
Brothers in Arms: Furious 4;X360;NULL;0,01;NULL
Brothers in Arms: Hell's Highway;PC;NULL;0,02;79
Brothers in Arms: Hell's Highway;PS3;NULL;0,93;76
Brothers in Arms: Hell's Highway;X360;NULL;0,87;76
Brothers in Arms: Road to Hill 30;PS2;NULL;0,46;82
Brothers in Arms: Road to Hill 30;XB;NULL;0,66;NULL
Brothers: A Tale of Two Sons;PS4;NULL;0,13;81
Brothers: A Tale of Two Sons;XOne;NULL;0,04;81
Bruce Lee: Quest of the Dragon;XB;NULL;0,31;NULL
Brunswick Circuit Pro Bowling;N64;NULL;0,06;NULL
Brunswick Circuit Pro Bowling;PS;NULL;0,18;NULL
Brunswick Circuit Pro Bowling 2;PS;NULL;0,11;NULL
Brunswick Cosmic Bowling;Wii;NULL;0,18;NULL
Brunswick Pro Bowling;3DS;NULL;0,12;NULL
Brunswick Pro Bowling;PS2;NULL;0,4;NULL
Brunswick Pro Bowling;PS3;NULL;0,19;47
Brunswick Pro Bowling;PSP;NULL;0,21;NULL
Brunswick Pro Bowling;Wii;NULL;0,39;52
Brunswick Pro Bowling;X360;NULL;0,45;44
Brutal Legend;PS3;Strategy / Adventure / Action;0,95;83
Brutal Legend;X360;Strategy / Adventure / Action;0,98;82
Brute Force;XB;NULL;0,83;NULL
Bubble Bobble also featuring Rainbow Islands;PS;NULL;0,06;NULL
Bubble Bobble Double Shot;DS;NULL;0,04;50
Bubble Bobble Evolution;PSP;NULL;0,03;47
Bubble Bobble Revolution;DS;NULL;0,05;38
Bubble Bobble: Old & New;GBA;NULL;0,06;NULL
Bubsy 3D;PS;NULL;0,19;NULL
Buck Bumble;N64;NULL;0,16;NULL
Buck Fever;Wii;NULL;0,14;NULL
Buffy the Vampire Slayer;XB;NULL;0,23;NULL
Buffy the Vampire Slayer: Chaos Bleeds;GC;NULL;0,03;75
Buffy the Vampire Slayer: Chaos Bleeds;PS2;NULL;0,18;72
Buffy the Vampire Slayer: Chaos Bleeds;XB;NULL;0,12;NULL
Buffy the Vampire Slayer: Wrath of the Darkhul King;GBA;NULL;0,03;44
Bugriders: The Race of Kings;PS;NULL;0,02;NULL
Bugs Bunny & Taz: Time Busters;PS;NULL;0,21;72
Bugs Bunny: Lost in Time;PS;NULL;0,4;NULL
Build 'n Race;Wii;NULL;0,09;NULL
Build-A-Bear Workshop;DS;NULL;0,93;61
Build-A-Bear Workshop: A Friend Fur All Seasons;Wii;NULL;0,37;NULL
Build-A-Bear Workshop: Friendship Valley;Wii;NULL;0,07;NULL
Build-A-Bear Workshop: Welcome to Hugsville;DS;NULL;0,15;NULL
Builder's Block;PS;NULL;0,01;NULL
Bujingai: The Forsaken City;PS2;NULL;0,1;72
Bullet Girls;PSV;NULL;0,06;NULL
Bullet Girls 2;PSV;NULL;0,04;NULL
Bullet Soul: Tama Tamashii;X360;NULL;0,01;NULL
Bullet Witch;X360;Gore / Action / Violent;0,1;55
Bulletstorm;PC;NULL;0,16;82
Bulletstorm;PS3;NULL;0,53;83
Bulletstorm;X360;NULL;1,02;84
Bully;PS2;NULL;0,94;87
Bully: Scholarship Edition;PC;Adventure / Action;0,03;72
Bully: Scholarship Edition;Wii;Adventure / Action;0,52;83
Bully: Scholarship Edition;X360;Adventure / Action;1,07;80
Bump 'n' Jump;2600;NULL;0,39;NULL
Bunmei Haruka: Aoiza Ibunroku;PSP;NULL;0,02;NULL
Bunmei Kaika: Aoiza Ibunroku Saien;PSP;NULL;0,01;NULL
Burger Island;DS;NULL;0,16;NULL
Burger Island;Wii;NULL;0,15;NULL
BurgerTime;2600;NULL;0,59;NULL
Burning Rangers;SAT;NULL;0,06;NULL
Burning Road;PS;NULL;0,12;NULL
Burnout;GC;NULL;0,3;78
Burnout;PS2;NULL;0,74;79
Burnout;XB;NULL;0,13;NULL
Burnout 2: Point of Impact;GC;NULL;0,15;89
Burnout 2: Point of Impact;PS2;NULL;0,85;86
Burnout 2: Point of Impact;XB;NULL;0,24;NULL
Burnout 3: Takedown;PS2;NULL;2,68;93
Burnout 3: Takedown;XB;NULL;1,31;NULL
Burnout Dominator;PSP;NULL;0,46;76
Burnout Legends;DS;NULL;0,18;38
Burnout Legends;PSP;NULL;0,85;86
Burnout Paradise;PS3;NULL;1,97;87
Burnout Paradise;X360;NULL;1,36;88
Burnout Paradise: The Ultimate Box;PC;Racing;0,1;87
Burnout Paradise: The Ultimate Box;PS3;Racing;0,09;NULL
Burnout Paradise: The Ultimate Box;X360;Racing;0,04;NULL
Burnout Revenge;PS2;NULL;0,9;90
Burnout Revenge;X360;NULL;0,51;89
Burnout Revenge;XB;NULL;0,53;NULL
Burstrick: Wake Boarding!!;PS;NULL;0,27;NULL
Bus Simulator 16;PC;Simulation;0,02;46
Bushido Blade;PS;NULL;1,16;83
Bushido Blade 2;PS;NULL;0,68;NULL
Busou Renkin: Youkoso Papillon Park e;PS2;NULL;0,02;NULL
Busou Shinki: Battle Masters;PSP;NULL;0,07;NULL
Busou Shinki: Battle Masters Mk. 2;PSP;NULL;0,11;NULL
Bust A Groove;PS;NULL;0,54;NULL
Bust A Groove 2;PS;NULL;0,26;66
Bust-A-Bloc;PS2;NULL;0,05;NULL
Bust-A-Move;3DO;NULL;0,02;NULL
Bust-A-Move '99;N64;NULL;0,06;NULL
Bust-A-Move '99;PS;NULL;0,32;NULL
Bust-A-Move 2 Arcade Edition;N64;NULL;0,08;NULL
Bust-A-Move 2 Arcade Edition;PS;NULL;0,2;NULL
Bust-A-Move 3000;GC;NULL;0,01;53
Bust-A-Move 4;PS;NULL;0,22;NULL
Bust-A-Move Bash!;Wii;NULL;0,16;53
Bust-A-Move Deluxe;PSP;NULL;0,14;67
Bust-A-Move DS;DS;NULL;0,11;75
Bust-A-Move Universe;3DS;NULL;0,31;49
Buster Bros. Collection;PS;NULL;0,07;NULL
Busy Scissors;DS;NULL;0,06;NULL
Busy Scissors;Wii;NULL;0,09;NULL
Butt Ugly Martians: B.K.M. Battles;GBA;NULL;0,25;63
Butt-Ugly Martians: Zoom or Doom!;PS2;NULL;0,02;NULL
Buzz Lightyear of Star Command;PS;NULL;0,63;54
Buzz! Brain of the UK;PS3;NULL;0,17;NULL
Buzz! Junior: Jungle Party;PS2;NULL;0,41;70
Buzz! Junior: RoboJam;PS2;NULL;0,23;62
Buzz! Master Quiz;PSP;NULL;0,87;68
Buzz! Quiz TV;PS3;NULL;0,9;80
Buzz! Quiz World;PS3;NULL;0,93;80
Buzz! The BIG Quiz;PS2;NULL;1,49;NULL
Buzz! The Hollywood Quiz;PS2;NULL;0,78;77
Buzz! The Mega Quiz;PS2;NULL;0,88;75
Buzz! The Music Quiz;PS2;NULL;1,61;NULL
Buzz! The Schools Quiz;PS2;NULL;0,2;NULL
Buzz! The Ultimate Music Quiz;PS3;NULL;0,34;NULL
C.O.P.: The Recruit;DS;NULL;0,08;55
C.O.R.E.;DS;NULL;0,04;44
C: The Contra Adventure;PS;NULL;0,07;NULL
Cabbage Patch Kids: The Patch Puppy Rescue;GBA;NULL;0,02;NULL
Cabela's Adventure Camp;PS3;NULL;0,11;NULL
Cabela's Adventure Camp;Wii;NULL;0,18;NULL
Cabela's Adventure Camp;X360;NULL;0,1;NULL
Cabela's African Safari;PSP;NULL;0,05;NULL
Cabela's African Safari;X360;NULL;0,14;53
Cabela's Alaskan Adventure;PS2;NULL;0,02;NULL
Cabela's Alaskan Adventure;X360;NULL;0,13;NULL
Cabela's Big Game Hunter;GBA;NULL;0,09;NULL
Cabela's Big Game Hunter;PS2;NULL;1,42;59
Cabela's Big Game Hunter (2008);PS2;NULL;0,2;NULL
Cabela's Big Game Hunter (2008);Wii;NULL;0,63;NULL
Cabela's Big Game Hunter (2008);X360;NULL;0,06;NULL
Cabela's Big Game Hunter 2005 Adventures;GBA;NULL;0,06;NULL
Cabela's Big Game Hunter 2005 Adventures;GC;NULL;0,07;NULL
Cabela's Big Game Hunter 2005 Adventures;PS2;NULL;0,56;55
Cabela's Big Game Hunter 2005 Adventures;XB;NULL;0,18;NULL
Cabela's Big Game Hunter 2010;PS3;NULL;0,4;NULL
Cabela's Big Game Hunter 2010;Wii;NULL;1,7;NULL
Cabela's Big Game Hunter 2010;X360;NULL;0,27;NULL
Cabela's Big Game Hunter 2012;PS3;NULL;0,23;NULL
Cabela's Big Game Hunter 2012;Wii;NULL;0,38;NULL
Cabela's Big Game Hunter 2012;X360;NULL;0,28;NULL
Cabela's Big Game Hunter: Hunting Party;X360;NULL;0,17;NULL
Cabela's Big Game Hunter: Pro Hunts;PS3;NULL;0,03;NULL
Cabela's Big Game Hunter: Pro Hunts;WiiU;NULL;0,02;NULL
Cabela's Big Game Hunter: Pro Hunts;X360;NULL;0,03;NULL
Cabela's Big Game Hunter: Ultimate Challenge;PS;NULL;0,21;NULL
Cabela's Dangerous Hunts;PS2;NULL;1,17;57
Cabela's Dangerous Hunts;XB;NULL;0,35;NULL
Cabela's Dangerous Hunts 2;GC;NULL;0,03;NULL
Cabela's Dangerous Hunts 2;PS2;NULL;0,39;NULL
Cabela's Dangerous Hunts 2;XB;NULL;0,11;NULL
Cabela's Dangerous Hunts 2009;PS2;NULL;0,18;NULL
Cabela's Dangerous Hunts 2009;PS3;NULL;0,13;39
Cabela's Dangerous Hunts 2009;Wii;NULL;0,38;NULL
Cabela's Dangerous Hunts 2009;X360;NULL;0,13;42
Cabela's Dangerous Hunts 2011;DS;NULL;0,13;NULL
Cabela's Dangerous Hunts 2011;PS3;NULL;0,33;60
Cabela's Dangerous Hunts 2011;Wii;NULL;0,58;NULL
Cabela's Dangerous Hunts 2011;X360;NULL;0,32;55
Cabela's Dangerous Hunts: Ultimate Challenge;PSP;NULL;0,06;NULL
Cabela's Deer Hunt 2005 Season;PS2;NULL;0,37;NULL
Cabela's Deer Hunt 2005 Season;XB;NULL;0,11;NULL
Cabela's Deer Hunt: 2004 Season;PS2;NULL;0,76;NULL
Cabela's Deer Hunt: 2004 Season;XB;NULL;0,21;NULL
Cabela's Legendary Adventures;PS2;NULL;0,42;NULL
Cabela's Legendary Adventures;PSP;NULL;0,17;NULL
Cabela's Legendary Adventures;Wii;NULL;0,18;NULL
Cabela's Monster Buck Hunter;Wii;NULL;0,61;NULL
Cabela's North American Adventures;PS2;NULL;0,08;NULL
Cabela's North American Adventures;PS3;NULL;0,11;NULL
Cabela's North American Adventures;PSP;NULL;0,09;NULL
Cabela's North American Adventures;Wii;NULL;0,2;NULL
Cabela's North American Adventures;X360;NULL;0,11;51
Cabela's Outdoor Adventures;GC;NULL;0,03;NULL
Cabela's Outdoor Adventures;XB;NULL;0,1;NULL
Cabela's Outdoor Adventures (2006);PS2;NULL;0,35;NULL
Cabela's Outdoor Adventures (2009);PS2;NULL;0,14;NULL
Cabela's Outdoor Adventures (2009);PS3;NULL;0,23;NULL
Cabela's Outdoor Adventures (2009);Wii;NULL;0,31;NULL
Cabela's Outdoor Adventures (2009);X360;NULL;0,24;NULL
Cabela's Survival: Shadows of Katmai;PS3;NULL;0,19;NULL
Cabela's Survival: Shadows of Katmai;Wii;NULL;0,21;NULL
Cabela's Survival: Shadows of Katmai;X360;NULL;0,19;NULL
Cabela's Trophy Bucks;PS2;NULL;0,27;NULL
Cabela's Trophy Bucks;Wii;NULL;0,06;NULL
Cabela's Trophy Bucks;X360;NULL;0,05;39
Caesar III;PC;NULL;0,04;NULL
Caesar IV;PC;NULL;0,04;74
Caesars Palace 2000: Millennium Gold Edition;PS;NULL;0,77;NULL
Caesars Palace Advance: Millennium Gold Edition;GBA;NULL;0,07;NULL
Caesars Palace II;PS;NULL;0,25;NULL
Cake Mania;DS;NULL;0,11;55
Cake Mania 2: Jill's Next Adventure!;DS;NULL;0,27;57
Cake Mania 3;DS;NULL;0,14;NULL
Cake Mania: Baker's Challenge;PS2;NULL;0,03;NULL
Cake Mania: Baker's Challenge;PSP;NULL;0,03;NULL
Cake Mania: In The Mix!;Wii;NULL;0,15;NULL
Cake Mania: Main Street;DS;NULL;0,09;NULL
Caladrius;X360;NULL;0,01;NULL
Calcio Bit;GBA;NULL;0,03;NULL
California Speed;N64;NULL;0,16;NULL
Caligula;PSV;NULL;0,05;NULL
Call of Cthulhu: Dark Corners of the Earth;XB;NULL;0,06;NULL
Call of Duty 2;PC;NULL;0,06;86
Call of Duty 2;X360;NULL;2,02;89
Call of Duty 2: Big Red One;GC;NULL;0,33;76
Call of Duty 2: Big Red One;PS2;NULL;2,67;77
Call of Duty 2: Big Red One;XB;NULL;1,12;NULL
Call of Duty 3;PS2;NULL;1,07;82
Call of Duty 3;PS3;NULL;1,52;80
Call of Duty 3;Wii;NULL;2,26;69
Call of Duty 3;X360;NULL;2,71;82
Call of Duty 4: Modern Warfare;DS;NULL;1,06;75
Call of Duty 4: Modern Warfare;PC;NULL;1,15;92
Call of Duty 4: Modern Warfare;PS3;NULL;6,72;94
Call of Duty 4: Modern Warfare;X360;NULL;9,32;94
Call of Duty Black Ops: Declassified;PSV;NULL;1,69;NULL
Call of Duty: Advanced Warfare;PC;NULL;0,41;78
Call of Duty: Advanced Warfare;PS3;NULL;4,45;NULL
Call of Duty: Advanced Warfare;PS4;NULL;7,6;83
Call of Duty: Advanced Warfare;X360;NULL;4,31;NULL
Call of Duty: Advanced Warfare;XOne;NULL;5,13;81
Call of Duty: Black Ops;DS;NULL;0,63;74
Call of Duty: Black Ops;PC;NULL;1,63;81
Call of Duty: Black Ops;PS3;NULL;12,73;88
Call of Duty: Black Ops;Wii;NULL;1,4;80
Call of Duty: Black Ops;X360;NULL;14,64;87
Call of Duty: Black Ops 3;PC;NULL;0,23;NULL
Call of Duty: Black Ops 3;PS3;NULL;1,79;NULL
Call of Duty: Black Ops 3;PS4;NULL;14,24;NULL
Call of Duty: Black Ops 3;X360;NULL;1,76;NULL
Call of Duty: Black Ops 3;XOne;NULL;7,3;NULL
Call of Duty: Black Ops II;PC;NULL;1,53;74
Call of Duty: Black Ops II;PS3;NULL;14,03;83
Call of Duty: Black Ops II;WiiU;NULL;0,43;81
Call of Duty: Black Ops II;X360;NULL;13,73;83
Call of Duty: Finest Hour;GC;NULL;0,4;74
Call of Duty: Finest Hour;PS2;NULL;2,89;76
Call of Duty: Finest Hour;XB;NULL;1,21;NULL
Call of Duty: Ghosts;PC;NULL;0,73;68
Call of Duty: Ghosts;PS3;NULL;9,59;71
Call of Duty: Ghosts;PS4;NULL;3,63;78
Call of Duty: Ghosts;WiiU;NULL;0,36;69
Call of Duty: Ghosts;X360;NULL;10,21;73
Call of Duty: Ghosts;XOne;NULL;2,86;78
Call of Duty: Modern Warfare 2;PC;NULL;0,89;86
Call of Duty: Modern Warfare 2;PS3;NULL;10,69;94
Call of Duty: Modern Warfare 2;X360;NULL;13,51;94
Call of Duty: Modern Warfare 3;PC;NULL;1,72;78
Call of Duty: Modern Warfare 3;PS3;NULL;13,46;88
Call of Duty: Modern Warfare 3;Wii;NULL;0,89;70
Call of Duty: Modern Warfare 3;X360;NULL;14,76;88
Call of Duty: Modern Warfare 3: Defiance;DS;NULL;0,3;NULL
Call of Duty: Modern Warfare Trilogy;PS3;NULL;0,02;NULL
Call of Duty: Modern Warfare Trilogy;X360;NULL;0,02;NULL
Call of Duty: Modern Warfare: Mobilized;DS;NULL;0,43;NULL
Call of Duty: Modern Warfare: Reflex Edition;Wii;NULL;1,53;NULL
Call of Duty: Roads to Victory;PSP;NULL;2,14;64
Call of Duty: The War Collection;X360;NULL;0,06;NULL
Call of Duty: World at War;DS;Action;0,91;75
Call of Duty: World at War;PC;Action;0,19;83
Call of Duty: World at War;PS3;Action;5,43;85
Call of Duty: World at War;Wii;Action;1,97;83
Call of Duty: World at War;X360;Action;7,37;84
Call of Duty: World at War Final Fronts;PS2;NULL;1,72;NULL
Call of Juarez;PC;NULL;0,01;72
Call of Juarez;X360;NULL;0,19;71
Call of Juarez: Bound in Blood;PC;NULL;0,03;78
Call of Juarez: Bound in Blood;PS3;NULL;0,89;78
Call of Juarez: Bound in Blood;X360;NULL;0,61;77
Call of Juarez: The Cartel;PC;NULL;0,11;51
Call of Juarez: The Cartel;PS3;NULL;0,3;45
Call of Juarez: The Cartel;X360;NULL;0,27;47
Calling;Wii;NULL;0,12;49
Calvin Tucker's Redneck Jamboree;Wii;NULL;0,31;26
Camp Rock: The Final Jam;DS;NULL;0,18;NULL
Camping Mama: Outdoor Adventures;DS;NULL;0,2;51
Canada Hunt;Wii;NULL;0,02;NULL
Candace Kane's Candy Factory;DS;NULL;0,04;NULL
Candace Kane's Candy Factory;Wii;NULL;0,15;NULL
CandyLand / Chutes & Ladders / Memory;GBA;NULL;0,2;NULL
Canimal Triple;PSV;NULL;0,02;NULL
Canvas 2;PS2;NULL;0,02;NULL
Capcom Classics Collection;PS2;NULL;0,51;78
Capcom Classics Collection;XB;NULL;0,15;NULL
Capcom Classics Collection Reloaded;PSP;NULL;0,33;75
Capcom Classics Collection Remixed;PSP;NULL;0,3;72
Capcom Digital Collection;X360;NULL;0,03;65
Capcom Fighting Evolution;PS2;NULL;0,2;57
Capcom Fighting Evolution;XB;NULL;0,04;NULL
Capcom vs. SNK;DC;NULL;0,22;80
Capcom vs. SNK 2 EO;GC;NULL;0,11;68
Capcom vs. SNK 2 EO;XB;NULL;0,1;NULL
Capcom vs. SNK 2: Mark of the Millennium 2001;PS2;NULL;0,75;81
Capcom vs. SNK 2: Millionaire Fighting 2001;DC;NULL;0,12;NULL
Capcom vs. SNK: Millennium Fight 2000 Pro;DC;NULL;0,05;NULL
Capcom's Soccer Shootout;SNES;NULL;0,8;NULL
Captain America: Super Soldier;3DS;NULL;0,08;51
Captain America: Super Soldier;DS;NULL;0,05;NULL
Captain America: Super Soldier;PS3;NULL;0,2;61
Captain America: Super Soldier;Wii;NULL;0,06;57
Captain America: Super Soldier;X360;NULL;0,18;60
Captain Morgane and the Golden Turtle;DS;Adventure / Casual;0,03;NULL
Captain Morgane and the Golden Turtle;PC;Adventure / Casual;0,03;54
Captain Morgane and the Golden Turtle;PS3;Adventure / Casual;0,03;NULL
Captain Morgane and the Golden Turtle;Wii;Adventure / Casual;0,01;NULL
Captain Rainbow;Wii;NULL;0,01;NULL
Captain Toad: Treasure Tracker;WiiU;NULL;1,19;81
Captain Tsubasa;PS2;NULL;0,08;NULL
Captain Tsubasa J: The Way to World Youth;SNES;NULL;0,03;NULL
Captain Tsubasa: Aratanaru Densetsu Joshou;PS;NULL;0,09;NULL
Captain Tsubasa: New Kick Off;DS;NULL;0,08;NULL
Car Battler Joe;GBA;NULL;0,02;77
Card Fight!! Vanguard G: Stride to Victory!!;3DS;NULL;0,04;NULL
Card Games;PS;NULL;0,07;NULL
Cardfight!! Vanguard: Lock On Victory!!;3DS;NULL;0,07;NULL
Cardfight!! Vanguard: Ride to Victory;3DS;NULL;0,09;NULL
Cardinal Syn;PS;NULL;0,15;NULL
Care Bears - Care Quest;GBA;NULL;0,03;NULL
Carmageddon 64;N64;NULL;0,01;NULL
Carmageddon: Max Damage;XOne;Action;0,01;52
Carmen Sandiego: The Secret of the Stolen Drums;GC;NULL;0,02;57
Carmen Sandiego: The Secret of the Stolen Drums;PS2;NULL;0,06;53
Carmen Sandiego: The Secret of the Stolen Drums;XB;NULL;0,02;NULL
Carnage Heart;PS;NULL;0,11;NULL
Carnage Heart EXA;PSP;NULL;0,02;NULL
Carnival;2600;NULL;0,34;NULL
Carnival Games;DS;NULL;2,05;48
Carnival Games;Wii;NULL;4,1;56
Carnival Games: Mini Golf;Wii;NULL;1,58;NULL
Carnival Games: Monkey See Monkey Do!;X360;NULL;0,33;56
Carnival Games: Wild West 3D;3DS;NULL;0,09;NULL
Carnival Island;PS3;NULL;0,23;66
Carol Vorderman's Sudoku;PS2;NULL;0,28;75
Carol Vorderman's Sudoku;PSP;NULL;0,06;72
Cars;DS;NULL;0,98;54
Cars;GBA;NULL;1,13;50
Cars;GC;NULL;0,93;71
Cars;PS2;NULL;1,21;71
Cars;PSP;NULL;1,22;70
Cars;Wii;NULL;0,94;65
Cars;X360;NULL;0,25;65
Cars;XB;NULL;0,2;NULL
Cars 2;3DS;NULL;0,23;NULL
Cars 2;DS;NULL;1,32;NULL
Cars 2;PS3;NULL;0,54;NULL
Cars 2;PSP;NULL;0,12;NULL
Cars 2;Wii;NULL;0,95;NULL
Cars 2;X360;NULL;0,5;NULL
Cars Mater-National Championship;Wii;NULL;0,49;NULL
Cars Toon: Mater's Tall Tales;Wii;NULL;0,52;NULL
Cars: Mater-National Championship;DS;NULL;0,68;NULL
Cars: Mater-National Championship;PS2;NULL;0,25;NULL
Cars: Mater-National Championship;PS3;NULL;0,41;NULL
Cars: Mater-National Championship;X360;NULL;0,15;NULL
Cars: Race-O-Rama;DS;NULL;0,48;NULL
Cars: Race-O-Rama;PS2;NULL;0,47;NULL
Cars: Race-O-Rama;PS3;NULL;0,19;NULL
Cars: Race-O-Rama;PSP;NULL;0,41;NULL
Cars: Race-O-Rama;Wii;NULL;0,99;NULL
Cars: Race-O-Rama;X360;NULL;0,15;NULL
Cart World Series;PS;NULL;0,3;NULL
Cartoon Network Block Party;GBA;NULL;0,05;52
Cartoon Network Block Party / Cartoon Network Speedway Double Pack;GBA;NULL;0,65;NULL
Cartoon Network Collection: Game Boy Advance Video Platinum Edition;GBA;NULL;0,32;NULL
Cartoon Network Collection: Game Boy Advance Video Special Edition;GBA;NULL;0,15;NULL
Cartoon Network Collection: Game Boy Advance Video Volume 1;GBA;NULL;0,25;NULL
Cartoon Network Collection: Game Boy Advance Video Volume 2;GBA;NULL;0,08;NULL
Cartoon Network Racing;DS;NULL;0,05;55
Cartoon Network: Punch Time Explosion;3DS;NULL;0,1;58
Cartoon Network: Punch Time Explosion XL;PS3;NULL;0,07;NULL
Cartoon Network: Punch Time Explosion XL;Wii;NULL;0,09;NULL
Cartoon Network: Punch Time Explosion XL;X360;NULL;0,07;NULL
Carve;XB;NULL;0,05;NULL
Case Closed: One Truth Prevails;Wii;NULL;0,01;NULL
Casino Chaos With Las Vegas Players Collection;PC;NULL;0,03;NULL
Casper;GBA;NULL;0,01;NULL
Casper;PS;NULL;0,83;NULL
Casper's Scare School: Classroom Capers;DS;NULL;0,02;NULL
Casper's Scare School: Spooky Sports Day;DS;NULL;0,02;NULL
Casper's Scare School: Spooky Sports Day;Wii;NULL;0,02;NULL
Casper: Friends Around the World;PS;NULL;0,18;NULL
Casper: Spirit Dimensions;GC;NULL;0,02;NULL
Casper: Spirit Dimensions;PS2;NULL;0,14;58
Castle of Shikigami III;Wii;NULL;0,04;67
Castle Shikigami 2;PS2;NULL;0,02;67
Castlevania;N64;NULL;0,64;78
Castlevania;NES;NULL;1,23;NULL
Castlevania Bloodlines;GEN;NULL;0,04;NULL
Castlevania Chronicles;PS;NULL;0,13;69
Castlevania Double Pack;GBA;NULL;0,1;86
Castlevania Dracula X;SNES;NULL;0,09;NULL
Castlevania II: Simon's Quest;NES;NULL;0,93;NULL
Castlevania III: Dracula's Curse;NES;NULL;0,85;NULL
Castlevania Judgment;Wii;NULL;0,18;49
Castlevania: Aria of Sorrow;GBA;NULL;0,28;91
Castlevania: Circle of the Moon;GBA;NULL;0,89;91
Castlevania: Curse of Darkness;PS2;NULL;0,42;70
Castlevania: Curse of Darkness;XB;NULL;0,12;NULL
Castlevania: Dawn of Sorrow;DS;NULL;0,47;89
Castlevania: Harmony of Dissonance;GBA;NULL;0,26;87
Castlevania: Lament of Innocence;PS2;NULL;0,94;79
Castlevania: Legacy of Darkness;N64;NULL;0,13;NULL
Castlevania: Lords of Shadow;PS3;NULL;1,12;85
Castlevania: Lords of Shadow;X360;NULL;0,67;83
Castlevania: Lords of Shadow - Mirror of Fate;3DS;NULL;0,15;72
Castlevania: Lords of Shadow - Reverie;PS3;NULL;0,04;68
Castlevania: Lords of Shadow - Reverie;X360;NULL;0,02;NULL
Castlevania: Lords of Shadow 2;PC;Adventure / Action;0,04;58
Castlevania: Lords of Shadow 2;PS3;Adventure / Action;0,22;63
Castlevania: Lords of Shadow 2;X360;Adventure / Action;0,1;70
Castlevania: Order of Ecclesia;DS;NULL;0,41;85
Castlevania: Portrait of Ruin;DS;NULL;0,43;85
Castlevania: Symphony of the Night;PS;NULL;1,27;93
Castlevania: The Dracula X Chronicles;PSP;NULL;0,42;80
Castrol Honda Superbike Racing;PS;NULL;0,13;NULL
Casual Mania!;DS;NULL;0,04;NULL
Catan;DS;NULL;0,03;NULL
Cate West: The Vanishing Files;DS;NULL;0,1;68
Cate West: The Vanishing Files;Wii;NULL;0,08;65
Catherine;PS3;NULL;0,72;79
Catherine;X360;NULL;0,32;82
Cats & Dogs: The Revenge of Kitty Galore;DS;NULL;0,11;NULL
Catwoman;GBA;NULL;0,04;61
Catwoman;GC;NULL;0,07;47
Catwoman;PS2;NULL;0,17;46
Catwoman;XB;NULL;0,06;NULL
Catz;DS;NULL;0,56;NULL
Catz;GBA;NULL;0,24;NULL
Cave Story 3D;3DS;NULL;0,14;82
Cel Damage;GC;NULL;0,06;67
Cel Damage;XB;NULL;0,12;NULL
Celebrity Sports Showdown;Wii;NULL;0,45;50
Center Ring Boxing;SAT;NULL;0,12;NULL
Centipede;2600;NULL;1,36;NULL
Centipede;PS;NULL;0,65;NULL
Centipede / Breakout / Warlords;GBA;NULL;0,07;NULL
Centipede: Infestation;3DS;NULL;0,05;NULL
Centipede: Infestation;Wii;NULL;0,06;NULL
Cesar Millan's Dog Whisperer;DS;NULL;0,05;NULL
Ceville;PC;Strategy / Adventure / Action;0,02;73
Challenge Me: Brain Puzzles;DS;NULL;0,06;65
Challenge Me: Brain Puzzles 2;DS;NULL;0,09;NULL
Challenge Me: Brain Puzzles 2;Wii;NULL;0,07;NULL
Challenge Me: Maths Workout;DS;NULL;0,04;NULL
Challenge Me: Word Puzzles;DS;NULL;0,04;NULL
Chameleon;PSP;NULL;0,08;NULL
Chameleon Twist;N64;NULL;0,11;NULL
Chameleon Twist 2;N64;NULL;0,05;NULL
Chameleon: To Dye For!;DS;NULL;0,01;NULL
Champion Jockey: G1 Jockey & Gallop Racer;PS3;NULL;0,21;48
Champion Jockey: G1 Jockey & Gallop Racer;Wii;NULL;0,11;NULL
Champion Jockey: G1 Jockey & Gallop Racer;X360;NULL;0,06;NULL
Champions of Norrath;PS2;NULL;1,28;85
Champions: Return to Arms;PS2;NULL;0,65;77
Championship Bass;PS;NULL;0,32;NULL
Championship Foosball;Wii;NULL;0,09;NULL
Championship Manager 03/04;PC;NULL;1,26;NULL
Championship Manager 2010;PC;NULL;0,01;NULL
Championship Manager 3;PC;NULL;1,01;NULL
Championship Manager 99/00;PC;NULL;1,07;NULL
Championship Manager Season 01/02;PC;NULL;0,03;NULL
Championship Motocross 2001 Featuring Ricky Carmichael;PS;NULL;0,14;70
Championship Motocross featuring Ricky Carmichael;PS;NULL;0,58;NULL
Championship Pony;DS;NULL;0,1;NULL
Championship Surfer;PS;NULL;0,06;57
Chaos Legion;PS2;NULL;0,3;65
Chaos Rings III;PSV;NULL;0,06;NULL
Chaos Wars;PS2;NULL;0,04;64
"Chaos;Child";PS3;Adventure;0,01;NULL
"Chaos;Child";PS4;Adventure;0,01;76
"Chaos;Child";PSV;Adventure;0,05;NULL
